,id,country,country_3,city,longitude,latitude,cohort,role
0,0sahene,Ghana,GHA,Tamale,-0.8423986,9.4051992,5,participant
1,0x174,United States,USA,Boston,-71.060511,42.3554334,3,participant
2,4iro,Argentina,ARG,Buenos Aires,-58.4370894,-34.6075682,7,participant
3,4iro,Argentina,ARG,Buenos Aires,-58.4370894,-34.6075682,8,mentor
4,aath0,Switzerland,CHE,,,,1,expert
5,aath0,Switzerland,CHE,,,,2,expert
6,abdulelahsm,Saudi Arabia,SAU,Dammam,50.1039991,26.4367824,3,participant
7,abraham-dabengwa,South Africa,ZAF,Johannesburg,28.049722,-26.205,5,participant
8,abretaud,France,FRA,Rennes,-1.6800198,48.1113387,4,mentor
9,acocac,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,4,participant
10,acocac,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,5,mentor
11,adam-gristwood,Germany,DEU,Heidelberg,8.694724,49.4093582,3,expert
12,afzal442,India,IND,,,,3,participant
13,agbeltran,United Kingdom,GBR,,,,2,expert
14,agossoubido2021,Benin,BEN,Abomey Calavi,2.3303076367454025,6.51096225,5,participant
15,ahoyi,Nigeria,NGA,,,,7,speaker
16,aida-turing,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,3,participant
17,aidanbudd,Germany,DEU,Heidelberg,8.694724,49.4093582,1,expert
18,aidanbudd,Germany,DEU,Heidelberg,8.694724,49.4093582,1,mentor
19,aidanbudd,Germany,DEU,Heidelberg,8.694724,49.4093582,2,expert
20,aidanbudd,Germany,DEU,Heidelberg,8.694724,49.4093582,2,mentor
21,aidanbudd,Germany,DEU,Heidelberg,8.694724,49.4093582,3,expert
22,ailís-o'carroll,Ireland,IRL,,,,7,mentor
23,ajstewartlang,United Kingdom,GBR,Manchester,-2.2451148,53.4794892,1,expert
24,ajstewartlang,United Kingdom,GBR,Manchester,-2.2451148,53.4794892,1,mentor
25,ajstewartlang,United Kingdom,GBR,Manchester,-2.2451148,53.4794892,1,speaker
26,ajstewartlang,United Kingdom,GBR,Manchester,-2.2451148,53.4794892,2,expert
27,ajstewartlang,United Kingdom,GBR,Manchester,-2.2451148,53.4794892,2,mentor
28,ajstewartlang,United Kingdom,GBR,Manchester,-2.2451148,53.4794892,2,speaker
29,ajstewartlang,United Kingdom,GBR,Manchester,-2.2451148,53.4794892,4,expert
30,ajstewartlang,United Kingdom,GBR,Manchester,-2.2451148,53.4794892,5,speaker
31,akalikadien,Netherlands,NLD,Delft,4.362724538543995,51.999457199999995,5,participant
32,aldenc,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,6,participant
33,alecandian,Netherlands,NLD,,,,5,participant
34,alecandian,Netherlands,NLD,,,,6,expert
35,alecandian,Netherlands,NLD,,,,6,mentor
36,aleesteele,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,5,participant
37,aleesteele,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,6,expert
38,aleesteele,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,6,mentor
39,alettes,South Africa,ZAF,Makhanda Grahamstown,26.496243,-33.2885486,8,participant
40,alex-mendonça,Brazil,BRA,,,,5,speaker
41,alexholinski,United Kingdom,GBR,,,,3,expert
42,alexholinski,United Kingdom,GBR,,,,3,speaker
43,alexholinski,United Kingdom,GBR,,,,4,expert
44,alexholinski,United Kingdom,GBR,,,,4,mentor
45,alexholinski,United Kingdom,GBR,,,,5,expert
46,alexwlchan,United Kingdom,GBR,,,,1,speaker
47,alexwlchan,United Kingdom,GBR,,,,2,expert
48,alexwlchan,United Kingdom,GBR,,,,2,speaker
49,alexwlchan,United Kingdom,GBR,,,,3,expert
50,alexwlchan,United Kingdom,GBR,,,,4,expert
51,alexwlchan,United Kingdom,GBR,,,,4,speaker
52,alexwlchan,United Kingdom,GBR,,,,5,expert
53,alexwlchan,United Kingdom,GBR,,,,6,speaker
54,alexwlchan,United Kingdom,GBR,,,,8,expert
55,aliaslaurel,Argentina,ARG,Córdoba,-4.7760138,37.8845813,6,expert
56,alihumayun,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,3,participant
57,alihumayun,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,4,participant
58,amangoel185,United Kingdom,GBR,Manchester,-2.2451148,53.4794892,6,participant
59,amangoel185,United Kingdom,GBR,Manchester,-2.2451148,53.4794892,7,facilitator
60,amber-koert,Netherlands,NLD,Amsterdam,4.8924534,52.3730796,8,participant
61,amchagas,United Kingdom,GBR,,,,3,speaker
62,amchagas,United Kingdom,GBR,,,,7,speaker
63,anafinovas,Hungary,HUN,Budapest,19.14609412691246,47.48138955,7,participant
64,anayan321,Thailand,THA,Bangkok,100.6224463,13.8245796,1,participant
65,anayan321,Thailand,THA,Bangkok,100.6224463,13.8245796,4,expert
66,andre-vargas-de,Bolivia,,Cochabamba,-66.1568983,-17.3936114,5,participant
67,andreasancheztapia,Colombia,COL,"Merced, CA",-120.7678602,37.1641544,6,expert
68,andreasancheztapia,Colombia,COL,"Merced, CA",-120.7678602,37.1641544,6,mentor
69,andreasancheztapia,Colombia,COL,"Merced, CA",-120.7678602,37.1641544,6,mentor
70,andreasancheztapia,Colombia,COL,"Merced, CA",-120.7678602,37.1641544,7,mentor
71,andreasancheztapia,Colombia,COL,"Merced, CA",-120.7678602,37.1641544,7,speaker
72,andreea-avramescu,United Kingdom,GBR,Manchester,-2.2451148,53.4794892,4,participant
73,andrés-felipe-ortiz-ferreira,,,,,,7,participant
74,anelda,South Africa,ZAF,Overberg,5.4964645,52.0390484,2,mentor
75,anelda,South Africa,ZAF,Overberg,5.4964645,52.0390484,3,mentor
76,anelda,South Africa,ZAF,Overberg,5.4964645,52.0390484,3,speaker
77,anelda,South Africa,ZAF,Overberg,5.4964645,52.0390484,5,speaker
78,anelda,South Africa,ZAF,Overberg,5.4964645,52.0390484,6,participant
79,anenadic,United Kingdom,GBR,Manchester,-2.2451148,53.4794892,1,expert
80,anenadic,United Kingdom,GBR,Manchester,-2.2451148,53.4794892,2,expert
81,anenadic,United Kingdom,GBR,Manchester,-2.2451148,53.4794892,2,speaker
82,anenadic,United Kingdom,GBR,Manchester,-2.2451148,53.4794892,3,expert
83,angelicamaineri,Netherlands,NLD,,,,7,participant
84,angelicamaineri,Netherlands,NLD,,,,8,expert
85,anita-broellochs,United States,USA,,,,1,speaker
86,anita-broellochs,United States,USA,,,,2,expert
87,anita-broellochs,United States,USA,,,,2,mentor
88,anjali-mazumder,United Kingdom,GBR,,,,2,mentor
89,annakrystalli,United Kingdom,GBR,Sheffield,-1.4702278,53.3806626,1,expert
90,annakrystalli,United Kingdom,GBR,Sheffield,-1.4702278,53.3806626,3,expert
91,annakrystalli,United Kingdom,GBR,Sheffield,-1.4702278,53.3806626,3,mentor
92,annalee-sekulic,United States,USA,Columbus,-83.0007065,39.9622601,3,participant
93,annambiller,Germany,DEU,Munich,11.5753822,48.1371079,7,participant
94,anneclinio,Brazil,BRA,,,,1,expert
95,annefou,Norway,NOR,Oslo,10.7389701,59.9133301,4,expert
96,annefou,Norway,NOR,Oslo,10.7389701,59.9133301,4,mentor
97,annefou,Norway,NOR,Oslo,10.7389701,59.9133301,5,mentor
98,annemtreasure,South Africa,ZAF,Cape Town,18.417396,-33.928992,5,expert
99,annemtreasure,South Africa,ZAF,Cape Town,18.417396,-33.928992,5,mentor
100,annemtreasure,South Africa,ZAF,Cape Town,18.417396,-33.928992,6,mentor
101,anproulx,Canada,CAN,,,,2,participant
102,anshika-sah,India,IND,New Delhi,77.2090057,28.6138954,3,participant
103,antonioggsousa,Portugal,PRT,Oeiras,-9.271300382407272,38.7124971,3,participant
104,antonis-koutsoumpis,Netherlands,NLD,Amsterdam,4.8924534,52.3730796,8,participant
105,arentkievits,Netherlands,NLD,Delft,4.362724538543995,51.999457199999995,4,participant
106,ariana-bethany-subroyen,,,,,,6,participant
107,arianna-cortesi,Brazil,BRA,Rio De Janeiro,-43.2093727,-22.9110137,7,participant
108,ariannazuanazzi,United States,USA,New York City,-74.0060152,40.7127281,8,participant
109,arielle-bennett,United Kingdom,GBR,Stevenage,-0.2027155,51.9016663,2,expert
110,arielle-bennett,United Kingdom,GBR,Stevenage,-0.2027155,51.9016663,2,mentor
111,arielle-bennett,United Kingdom,GBR,Stevenage,-0.2027155,51.9016663,3,expert
112,arielle-bennett,United Kingdom,GBR,Stevenage,-0.2027155,51.9016663,4,expert
113,arielle-bennett,United Kingdom,GBR,Stevenage,-0.2027155,51.9016663,4,mentor
114,arielle-bennett,United Kingdom,GBR,Stevenage,-0.2027155,51.9016663,5,mentor
115,arielle-bennett,United Kingdom,GBR,Stevenage,-0.2027155,51.9016663,6,expert
116,arielle-bennett,United Kingdom,GBR,Stevenage,-0.2027155,51.9016663,6,mentor
117,arielle-bennett,United Kingdom,GBR,Stevenage,-0.2027155,51.9016663,7,mentor
118,arielle-bennett,United Kingdom,GBR,Stevenage,-0.2027155,51.9016663,8,facilitator
119,arielle-bennett,United Kingdom,GBR,Stevenage,-0.2027155,51.9016663,8,mentor
120,arvinpreet-kaur,India,IND,,,,3,participant
121,ashutosh-tiwari,India,IND,"Bilaspur, Chhattisgarh",82.1476475,22.0785627,3,participant
122,astroakanksha24,India,IND,,,,5,participant
123,augustincaitlin,United States,USA,Orlando,-81.3790304,28.5421109,4,participant
124,aurigandrea,,,,,,5,participant
125,ayeshadunk,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,5,participant
126,aymd23,Nigeria,NGA,Ibadan,3.8972497,7.3777462,7,participant
127,b14-rsa,South Africa,ZAF,Johannesburg,28.049722,-26.205,5,participant
128,babari-a-babari-michelle-freddia,Cameroon,CMR,Yaoundé,11.5213344,3.8689867,7,participant
129,babasaraki,Nigeria,NGA,Bauchi,10.0287754,10.6228284,2,speaker
130,babasaraki,Nigeria,NGA,Bauchi,10.0287754,10.6228284,5,participant
131,babasaraki,Nigeria,NGA,Bauchi,10.0287754,10.6228284,6,participant
132,bailey-harrington,United States,USA,,,,2,participant
133,bakary-n'tji diallo,Mali,MLI,,,,2,participant
134,banshee1221,South Africa,ZAF,,,,2,participant
135,batoolmm,Saudi Arabia,SAU,Liverpool,-2.99168,53.4071991,3,participant
136,batoolmm,Saudi Arabia,SAU,Liverpool,-2.99168,53.4071991,4,facilitator
137,batoolmm,Saudi Arabia,SAU,Liverpool,-2.99168,53.4071991,4,participant
138,batoolmm,Saudi Arabia,SAU,Liverpool,-2.99168,53.4071991,4,speaker
139,batoolmm,Saudi Arabia,SAU,Liverpool,-2.99168,53.4071991,5,facilitator
140,batoolmm,Saudi Arabia,SAU,Liverpool,-2.99168,53.4071991,5,mentor
141,batoolmm,Saudi Arabia,SAU,Liverpool,-2.99168,53.4071991,6,expert
142,batoolmm,Saudi Arabia,SAU,Liverpool,-2.99168,53.4071991,6,facilitator
143,batoolmm,Saudi Arabia,SAU,Liverpool,-2.99168,53.4071991,6,mentor
144,batoolmm,Saudi Arabia,SAU,Liverpool,-2.99168,53.4071991,7,mentor
145,batoolmm,Saudi Arabia,SAU,Liverpool,-2.99168,53.4071991,7,speaker
146,bbartholdy,Netherlands,NLD,,,,8,mentor
147,bduckles,United States,USA,"Portland, Oregon",-122.674194,45.5202471,1,speaker
148,bduckles,United States,USA,"Portland, Oregon",-122.674194,45.5202471,2,expert
149,bduckles,United States,USA,"Portland, Oregon",-122.674194,45.5202471,3,expert
150,bduckles,United States,USA,"Portland, Oregon",-122.674194,45.5202471,3,mentor
151,bduckles,United States,USA,"Portland, Oregon",-122.674194,45.5202471,4,expert
152,bduckles,United States,USA,"Portland, Oregon",-122.674194,45.5202471,4,mentor
153,beapdk,Canada,CAN,,,,2,participant
154,beatrizserrano,Germany,DEU,Freiburg,7.8494005,47.9960901,2,participant
155,beatrizserrano,Germany,DEU,Freiburg,7.8494005,47.9960901,3,expert
156,beatrizserrano,Germany,DEU,Freiburg,7.8494005,47.9960901,5,mentor
157,beatrizserrano,Germany,DEU,Freiburg,7.8494005,47.9960901,7,participant
158,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,1,organizer
159,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,1,speaker
160,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,2,expert
161,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,2,organizer
162,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,2,speaker
163,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,3,expert
164,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,3,organizer
165,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,3,mentor
166,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,3,mentor
167,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,3,mentor
168,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,3,mentor
169,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,3,speaker
170,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,4,expert
171,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,4,organizer
172,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,4,mentor
173,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,4,speaker
174,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,4,speaker
175,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,5,organizer
176,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,6,organizer
177,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,7,organizer
178,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,7,speaker
179,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,7,speaker
180,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,8,organizer
181,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,8,speaker
182,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,8,speaker
183,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,catalyst,organizer
184,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,dra,organizer
185,benkrikler,United Kingdom,GBR,,,,2,speaker
186,bethaniley,United Kingdom,GBR,"Belfast, Northern Ireland",-5.9301829,54.596391,6,speaker
187,bethaniley,United Kingdom,GBR,"Belfast, Northern Ireland",-5.9301829,54.596391,8,mentor
188,bgruening,Germany,DEU,,,,1,expert
189,bgruening,Germany,DEU,,,,1,mentor
190,bgruening,Germany,DEU,,,,2,expert
191,bhuvanameenakshik,India,IND,,,,1,expert
192,billbrod,United States,USA,,,,1,participant
193,billbrod,United States,USA,,,,7,mentor
194,birgül-çolak-al,Turkey,TUR,Istanbul,29.052495,41.0766019,5,participant
195,biscuitnapper,,,,,,4,participant
196,bisola15,Nigeria,NGA,Yaba,-2.8848131505798653,12.811960299999999,7,participant
197,bobbwang,Netherlands,NLD,Amsterdam,4.8924534,52.3730796,8,participant
198,bobbwang,Netherlands,NLD,Amsterdam,4.8924534,52.3730796,8,participant
199,boi-kone,Mali,MLI,,,,2,participant
200,bonetcarne,Spain,ESP,,,,1,participant
201,booktrackergirl,United Kingdom,GBR,Exeter,-3.5269497,50.7255794,7,participant
202,brainonsilicon,United Kingdom,GBR,,,,2,participant
203,brainonsilicon,United Kingdom,GBR,,,,6,participant
204,bresearcher101,,,,,,6,participant
205,bresearcher101,,,,,,7,mentor
206,bruno-soares,Brazil,BRA,Rio De Janeiro,-43.2093727,-22.9110137,1,participant
207,bruno-soares,Brazil,BRA,Rio De Janeiro,-43.2093727,-22.9110137,2,mentor
208,bruno-soares,Brazil,BRA,Rio De Janeiro,-43.2093727,-22.9110137,3,mentor
209,bruno-soares,Brazil,BRA,Rio De Janeiro,-43.2093727,-22.9110137,4,expert
210,bruno-soares,Brazil,BRA,Rio De Janeiro,-43.2093727,-22.9110137,4,mentor
211,bsolodzi,Ghana,GHA,"Ashaiman, Zenu",-0.0499836,5.7121199,7,participant
212,burceelbasan,Germany,DEU,,,,4,participant
213,burceelbasan,Germany,DEU,,,,5,mentor
214,burkemlou,Australia,AUS,Brisbane,-122.402794,37.687165,2,expert
215,burkemlou,Australia,AUS,Brisbane,-122.402794,37.687165,2,speaker
216,burkemlou,Australia,AUS,Brisbane,-122.402794,37.687165,3,expert
217,burkemlou,Australia,AUS,Brisbane,-122.402794,37.687165,3,mentor
218,c-martinez,Netherlands,NLD,Amsterdam,4.8924534,52.3730796,3,expert
219,c-martinez,Netherlands,NLD,Amsterdam,4.8924534,52.3730796,3,speaker
220,callummole,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,4,participant
221,callummole,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,5,participant
222,camachoreina,France,FRA,Paris,2.3200410217200766,48.8588897,3,participant
223,camachoreina,France,FRA,Paris,2.3200410217200766,48.8588897,4,expert
224,camila-gómez,Bolivia,,Cochabamba,-66.1568983,-17.3936114,5,participant
225,carmel-carne,South Africa,ZAF,Cape Town,18.417396,-33.928992,7,participant
226,carol-o'brien,Denmark,DNK,,,,7,participant
227,carogiraldo,Colombia,COL,Bogota,-74.0835643,4.6529539,7,participant
228,carogiraldo,Colombia,COL,Bogota,-74.0835643,4.6529539,8,expert
229,cassgvp,United Kingdom,GBR,Oxford,-1.2578499,51.7520131,1,participant
230,cassgvp,United Kingdom,GBR,Oxford,-1.2578499,51.7520131,2,expert
231,cassgvp,United Kingdom,GBR,Oxford,-1.2578499,51.7520131,5,expert
232,cassmurph,Ireland,IRL,,,,6,participant
233,cassmurph,Ireland,IRL,,,,7,facilitator
234,cbolibaugh,United Kingdom,GBR,York,-1.0743052444639218,53.96565785,4,participant
235,cel31,Spain,ESP,Barcelona,2.1774322,41.3828939,5,participant
236,cemonks,Australia,AUS,Perth,-3.4286805,56.3958186,3,participant
237,cemonks,Australia,AUS,Perth,-3.4286805,56.3958186,4,mentor
238,cgentemann,United States,USA,Santa Rosa,-122.7141049,38.4404925,6,expert
239,chadsansing,United States,USA,,,,4,speaker
240,chadsansing,United States,USA,,,,5,speaker
241,chadsansing,United States,USA,,,,6,speaker
242,chartgerink,Germany,DEU,,,,catalyst,speaker
243,chiara-damiani,,,,,,3,participant
244,chiarabertipaglia,United States,USA,,,,1,participant
245,chiarabertipaglia,United States,USA,,,,2,expert
246,christina-ambrosi,Switzerland,CHE,,,,2,participant
247,christinerogers,Canada,CAN,Montreal,-73.5698065,45.5031824,1,participant
248,christinerogers,Canada,CAN,Montreal,-73.5698065,45.5031824,2,expert
249,christinerogers,Canada,CAN,Montreal,-73.5698065,45.5031824,2,speaker
250,christinerogers,Canada,CAN,Montreal,-73.5698065,45.5031824,3,expert
251,chucklesongithub,Argentina,ARG,Buenos Aires,-58.4370894,-34.6075682,4,participant
252,chukaogbo,Nigeria,NGA,"Abeokuta, Ogun State.",3.3467344,7.1547129,7,participant
253,cibele-zolnier-sousa-do-nascimento,Brazil,BRA,Curitiba,-49.2712724,-25.4295963,8,participant
254,cl379,Spain,ESP,Barcelona,2.1774322,41.3828939,3,participant
255,cl379,Spain,ESP,Barcelona,2.1774322,41.3828939,5,participant
256,claudiamig,Italy,ITA,Roma,12.4829321,41.8933203,7,participant
257,codito22,Peru,PER,Lima,-77.0365256,-12.0621065,5,participant
258,complexbrains,Canada,CAN,Montreal,-73.5698065,45.5031824,5,participant
259,complexbrains,Canada,CAN,Montreal,-73.5698065,45.5031824,6,facilitator
260,complexbrains,Canada,CAN,Montreal,-73.5698065,45.5031824,7,mentor
261,contraexemplo,Brazil,BRA,,,,4,speaker
262,contraexemplo,Brazil,BRA,,,,6,speaker
263,coopersmout,Australia,AUS,Brisbane,-122.402794,37.687165,2,participant
264,coopersmout,Australia,AUS,Brisbane,-122.402794,37.687165,4,expert
265,crangelsmith,United Kingdom,GBR,,,,2,participant
266,da5nsy,United States,USA,Washington Dc,-77.0365427,38.8950368,2,participant
267,da5nsy,United States,USA,Washington Dc,-77.0365427,38.8950368,3,expert
268,da5nsy,United States,USA,Washington Dc,-77.0365427,38.8950368,4,facilitator
269,dadditolu,United Kingdom,GBR,Glasgow,-4.2501687,55.861155,3,participant
270,dadditolu,United Kingdom,GBR,Glasgow,-4.2501687,55.861155,6,mentor
271,danae-carelis-davila-espinoza,Bolivia,,,,,5,participant
272,daniel-kochin,United Kingdom,GBR,Oxford,-1.2578499,51.7520131,7,participant
273,dannycolin,Canada,CAN,,,,1,participant
274,danwchan,,,New York City,-74.0060152,40.7127281,7,participant
275,darwin-diaz,Peru,PER,Lima,-77.0365256,-12.0621065,5,participant
276,dasaderi,United States,USA,,,,1,expert
277,dasaderi,United States,USA,,,,1,mentor
278,dasaderi,United States,USA,,,,2,expert
279,dasaptaerwin,India,IND,,,,6,speaker
280,david-selassie-opoku,Germany,DEU,Berlin,13.3888599,52.5170365,4,expert
281,davidbeavan,United Kingdom,GBR,,,,2,participant
282,davidviryachen,Japan,JPN,,,,1,participant
283,dbrisaro,Argentina,ARG,Carapachay,-58.5358156,-34.5265799,8,participant
284,deepakunni3,Switzerland,CHE,Basel,7.5878261,47.5581077,5,expert
285,deepakunni3,Switzerland,CHE,Basel,7.5878261,47.5581077,5,mentor
286,deepakunni3,Switzerland,CHE,Basel,7.5878261,47.5581077,6,expert
287,delphine-l,United States,USA,Raleigh,-78.6390989,35.7803977,2,mentor
288,delphine-l,United States,USA,Raleigh,-78.6390989,35.7803977,4,expert
289,delphine-l,United States,USA,Raleigh,-78.6390989,35.7803977,4,mentor
290,demellina,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,1,expert
291,demellina,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,1,speaker
292,demellina,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,2,expert
293,demellina,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,3,expert
294,dexwel,Nigeria,NGA,Ogbomoso,4.25,8.133,8,participant
295,diana-pilvar,Estonia,EST,Tartu,26.72245,58.3801207,7,participant
296,diana-pilvar,Estonia,EST,Tartu,26.72245,58.3801207,8,expert
297,diana-pilvar,Estonia,EST,Tartu,26.72245,58.3801207,8,mentor
298,diana-pilvar,Estonia,EST,Tartu,26.72245,58.3801207,catalyst,speaker
299,diana-pilvar,Estonia,EST,Tartu,26.72245,58.3801207,dra,speaker
300,dianakaran,Kenya,KEN,Kilifi,39.67507159193717,-3.15073925,8,participant
301,didik-utomo,Indonesia,IDN,Malang,112.6340291,-7.9771206,3,participant
